league,season,team,player,nation,pos,age,club,born,playing_time_mp,playing_time_starts,playing_time_min,playing_time_90s,performance_gls,performance_ast,performance_g+a,performance_g-pk,performance_pk,performance_pkatt,performance_crdy,performance_crdr,per_90_minutes_gls,per_90_minutes_ast,per_90_minutes_g+a,per_90_minutes_g-pk,per_90_minutes_g+a-pk,90s,standard_gls,standard_sh,standard_sot,standard_sot%,standard_sh/90,standard_sot/90,standard_g/sh,standard_g/sot,standard_pk,standard_pkatt,playing_time_playing_time_mp,playing_time_playing_time_min,playing_time_mn/mp,playing_time_min%,playing_time_playing_time_90s,starts_starts,starts_mn/start,starts_compl,subs_subs,subs_mn/sub,subs_unsub,team_success_ppm,team_success_ong,team_success_onga,team_success_+/-,team_success_+/-90,team_success_on-off,misc_90s,misc_performance_crdy,misc_performance_crdr,performance_2crdy,performance_fls,performance_fld,performance_off,performance_crs,performance_int,performance_tklw,performance_pkwon,performance_pkcon,performance_og
INT-World Cup,2022,Mexico,Hirving Lozano,Mexico,"FW,MF",26,1. Napoli,1995,3.0,3.0,252.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,6.0,3.0,50.0,2.14,1.07,0.0,0.0,0.0,0.0,3,252.0,84.0,93.3,2.8,3,84.0,2,0,,0,1.33,2.0,2.0,0.0,0.0,5.0,2.8,0.0,0.0,0.0,7.0,11.0,2.0,24.0,0.0,3.0,,,0.0
INT-World Cup,2022,Mexico,Héctor Herrera,Mexico,MF,32,1. Houston,1990,2.0,2.0,160.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,160.0,80.0,59.3,1.8,2,80.0,1,0,,1,0.5,0.0,2.0,-2.0,-1.13,-1.94,1.8,1.0,0.0,0.0,4.0,1.0,0.0,4.0,3.0,3.0,,,0.0
INT-World Cup,2022,Mexico,Héctor Moreno,Mexico,DF,34,1. Monterrey,1988,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,2.0,3.0,-1.0,-0.33,,3.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,2.0,,,0.0
INT-World Cup,2022,Mexico,Jesús Gallardo,Mexico,DF,27,1. Monterrey,1994,3.0,3.0,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.33,0.0,0.0,,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,2.0,3.0,-1.0,-0.33,,3.0,0.0,0.0,0.0,4.0,1.0,0.0,9.0,1.0,5.0,,,0.0
INT-World Cup,2022,Mexico,Johan Vásquez,Mexico,DF,23,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Mexico,Jorge Sánchez,Mexico,DF,24,1. Ajax,1997,2.0,2.0,175.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,1.0,1.0,100.0,0.51,0.51,0.0,0.0,0.0,0.0,2,175.0,88.0,64.8,1.9,2,88.0,1,0,,1,2.0,2.0,0.0,2.0,1.03,3.87,1.9,1.0,0.0,0.0,5.0,1.0,2.0,2.0,3.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Kevin Álvarez,Mexico,DF,23,1. Pachuca,1999,2.0,1.0,70.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,70.0,35.0,25.9,0.8,1,65.0,0,1,5.0,1,1.5,0.0,2.0,-2.0,-2.57,-3.02,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Luis Chávez,Mexico,MF,26,1. Pachuca,1996,3.0,3.0,270.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,3.0,1.0,10.0,4.0,40.0,3.33,1.33,0.1,0.25,0.0,0.0,3,270.0,90.0,100.0,3.0,3,90.0,3,0,,0,1.33,2.0,3.0,-1.0,-0.33,,3.0,0.0,0.0,0.0,3.0,8.0,0.0,19.0,0.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Luis Romo,Mexico,"DF,MF",27,,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Mexico,Néstor Araujo,Mexico,DF,30,1. América,1991,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,33.3,1.0,1,90.0,1,0,,2,0.0,0.0,2.0,-2.0,-2.0,-2.5,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,1.0,,,0.0
INT-World Cup,2022,Mexico,Orbelín Pineda,Mexico,MF,26,1. AEK Athens,1996,1.0,1.0,76.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,4.0,1.0,25.0,4.74,1.18,0.0,0.0,0.0,0.0,1,76.0,76.0,28.1,0.8,1,76.0,0,0,,2,3.0,2.0,0.0,2.0,2.37,3.76,0.8,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,,,0.0
INT-World Cup,2022,Mexico,Raúl Jiménez,Mexico,FW,31,1. Wolves,1991,3.0,0.0,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,59.0,20.0,21.9,0.7,0,,0,3,20.0,0,1.33,0.0,2.0,-2.0,-3.05,-3.48,0.7,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Roberto Alvarado,Mexico,"FW,MF",23,1. Guadalajara,1998,1.0,0.0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,18.0,18.0,6.7,0.2,0,,0,1,18.0,2,0.0,0.0,1.0,-1.0,-5.0,-5.0,0.2,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Rodolfo Cota,Mexico,GK,34,,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,3,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Mexico,Rogelio Funes Mori,Mexico,FW,31,1. Monterrey,1991,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.0,18.0,0.0,0.0,,0.0,0.0,1,5.0,5.0,1.9,0.1,0,,0,1,5.0,2,3.0,0.0,1.0,-1.0,-18.0,-18.0,0.1,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Mexico,Uriel Antuna,Mexico,"FW,MF",24,1. Cruz Azul,1997,3.0,0.0,77.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,2.0,2.0,100.0,2.34,2.34,0.0,0.0,0.0,0.0,3,77.0,26.0,28.5,0.9,0,,0,3,26.0,0,1.33,2.0,2.0,0.0,0.0,0.47,0.9,0.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,3.0,,,0.0
INT-World Cup,2022,Morocco,Abde Ezzalzouli,Morocco,"FW,MF",20,1. Osasuna,2001,3.0,0.0,93.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.97,0.0,0.0,,0.0,0.0,3,93.0,31.0,14.1,1.0,0,,0,3,31.0,4,0.67,0.0,1.0,-1.0,-0.97,-1.29,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,,,0.0
INT-World Cup,2022,Morocco,Abdelhamid Sabiri,Morocco,MF,25,1. Sampdoria,1996,5.0,2.0,181.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,2.0,0.0,4.0,1.0,25.0,1.99,0.5,0.0,0.0,0.0,0.0,5,181.0,36.0,27.4,2.0,2,55.0,0,3,24.0,2,1.6,5.0,3.0,2.0,0.99,1.18,2.0,1.0,0.0,0.0,2.0,3.0,0.0,0.0,5.0,1.0,,,0.0
INT-World Cup,2022,Morocco,Abderrazak Hamdallah,Morocco,FW,31,1. Al-Ittihad,1990,4.0,0.0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,2.0,2.0,100.0,2.65,2.65,0.0,0.0,0.0,0.0,4,68.0,17.0,10.3,0.8,0,,0,4,17.0,3,1.75,1.0,1.0,0.0,0.0,-0.15,0.8,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,,,0.0
INT-World Cup,2022,Morocco,Achraf Dari,Morocco,DF,23,1. Brest,1999,3.0,2.0,187.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.48,0.0,0.48,0.48,0.48,2.1,1.0,1.0,1.0,100.0,0.48,0.48,1.0,1.0,0.0,0.0,3,187.0,62.0,28.3,2.1,2,77.0,1,1,34.0,4,1.0,1.0,4.0,-3.0,-1.44,-2.2,2.1,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Achraf Hakimi,Morocco,DF,23,1. PSG,1998,7.0,7.0,631.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,7.0,0.0,4.0,1.0,25.0,0.57,0.14,0.0,0.0,0.0,0.0,7,631.0,90.0,95.6,7.0,7,90.0,5,0,,0,1.57,4.0,5.0,-1.0,-0.14,-6.35,7.0,0.0,0.0,0.0,6.0,13.0,0.0,12.0,9.0,18.0,,,0.0
INT-World Cup,2022,Morocco,Ahmed Reda Tagnaouti,Morocco,GK,26,,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,7,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Morocco,Anass Zaroury,Morocco,"FW,MF",21,2. Burnley,2000,1.0,0.0,27.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,27.0,27.0,4.1,0.3,0,,0,1,27.0,6,0.0,0.0,0.0,0.0,0.0,-0.14,0.3,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Azzedine Ounahi,Morocco,MF,22,1. Angers,2000,7.0,6.0,568.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,6.0,1.0,16.7,0.95,0.16,0.0,0.0,0.0,0.0,7,568.0,81.0,86.1,6.3,6,89.0,2,1,35.0,0,1.57,4.0,3.0,1.0,0.16,0.16,6.3,1.0,0.0,0.0,3.0,13.0,1.0,3.0,7.0,7.0,,,0.0
INT-World Cup,2022,Morocco,Badr Banoun,Morocco,DF,28,1. Qatar SC,1993,3.0,0.0,54.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,3,54.0,18.0,8.2,0.6,0,,0,3,18.0,4,1.33,0.0,0.0,0.0,0.0,-0.15,0.6,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Bilal El Khannouss,Morocco,MF,18,1. Genk,2004,1.0,1.0,55.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,55.0,55.0,8.3,0.6,1,55.0,0,0,,6,0.0,1.0,2.0,-1.0,-1.64,-1.93,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Hakim Ziyech,Morocco,"FW,MF",29,1. Chelsea,1993,7.0,7.0,635.0,7.1,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.14,0.28,0.14,0.28,7.1,1.0,10.0,2.0,20.0,1.42,0.28,0.1,0.5,0.0,0.0,7,635.0,91.0,96.2,7.1,7,91.0,5,0,,0,1.57,6.0,5.0,1.0,0.14,0.14,7.1,0.0,0.0,0.0,12.0,7.0,2.0,29.0,10.0,7.0,,,0.0
INT-World Cup,2022,Morocco,Ilias Chair,Morocco,"FW,MF",24,2. QPR,1997,1.0,0.0,45.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,45.0,45.0,6.8,0.5,0,,0,1,45.0,6,0.0,0.0,0.0,0.0,0.0,-0.15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0
INT-World Cup,2022,Morocco,Jawad El Yamiq,Morocco,DF,30,1. Valladolid,1992,6.0,3.0,309.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,2.0,1.0,50.0,0.58,0.29,0.0,0.0,0.0,0.0,6,309.0,52.0,46.8,3.4,3,82.0,2,3,21.0,1,1.67,3.0,4.0,-1.0,-0.29,-0.8,3.4,0.0,0.0,0.0,1.0,4.0,0.0,0.0,5.0,2.0,,,0.0
INT-World Cup,2022,Morocco,Munir,Morocco,GK,33,1. Al-Wehda,1989,1.0,1.0,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,90.0,90.0,13.6,1.0,1,90.0,1,0,,6,3.0,2.0,0.0,2.0,2.0,2.16,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Nayef Aguerd,Morocco,DF,26,1. West Ham,1996,4.0,4.0,353.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.0,1.0,0.0,0.0,0.25,0.0,0.0,,0.0,0.0,4,353.0,88.0,53.5,3.9,4,88.0,3,0,,2,2.0,4.0,1.0,3.0,0.76,1.35,3.9,0.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,2.0,,,1.0
INT-World Cup,2022,Morocco,Noussair Mazraoui,Morocco,DF,24,1. Bayern Munich,1997,5.0,5.0,365.0,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,4.0,2.0,50.0,0.99,0.49,0.0,0.0,0.0,0.0,5,365.0,73.0,55.3,4.1,5,73.0,2,0,,0,1.6,4.0,2.0,2.0,0.49,0.8,4.1,0.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,9.0,,,0.0
INT-World Cup,2022,Morocco,Romain Saïss,Morocco,DF,32,1. Beşiktaş,1990,6.0,6.0,466.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.19,0.0,0.19,0.19,0.19,5.2,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,6,466.0,78.0,70.6,5.2,6,78.0,4,0,,1,1.83,5.0,2.0,3.0,0.58,1.51,5.2,1.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,1.0,,,0.0
INT-World Cup,2022,Morocco,Selim Amallah,Morocco,MF,25,1. Standard Liège,1996,7.0,4.0,409.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,2.0,0.0,0.0,0.44,0.0,0.0,,0.0,0.0,7,409.0,58.0,62.0,4.5,4,75.0,1,3,36.0,0,1.57,1.0,0.0,1.0,0.22,0.22,4.5,1.0,0.0,0.0,11.0,8.0,0.0,3.0,8.0,9.0,,,0.0
INT-World Cup,2022,Morocco,Sofiane Boufal,Morocco,"FW,MF",28,1. Angers,1993,7.0,7.0,475.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,7.0,1.0,14.3,1.33,0.19,0.0,0.0,0.0,0.0,7,475.0,68.0,72.0,5.3,7,68.0,0,0,,0,1.57,5.0,4.0,1.0,0.19,0.19,5.3,1.0,0.0,0.0,11.0,13.0,2.0,7.0,2.0,5.0,,,0.0
INT-World Cup,2022,Morocco,Sofyan Amrabat,Morocco,MF,25,1. Fiorentina,1996,7.0,7.0,660.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,1.0,0.0,0.0,0.14,0.0,0.0,,0.0,0.0,7,660.0,94.0,100.0,7.3,7,94.0,7,0,,0,1.57,6.0,5.0,1.0,0.14,,7.3,1.0,0.0,0.0,14.0,6.0,1.0,2.0,6.0,12.0,,,0.0
INT-World Cup,2022,Morocco,Walid Cheddira,Morocco,FW,24,2. Bari,1998,2.0,0.0,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,2.0,1.0,50.0,2.81,1.41,0.0,0.0,0.0,0.0,2,64.0,32.0,9.7,0.7,0,,0,2,32.0,4,2.0,0.0,0.0,0.0,0.0,-0.15,0.7,2.0,1.0,1.0,5.0,0.0,2.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Yahya Attiat Allah,Morocco,DF,27,1. Wydad AC,1995,6.0,2.0,318.0,3.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.28,0.0,0.28,3.5,0.0,2.0,0.0,0.0,0.57,0.0,0.0,,0.0,0.0,6,318.0,53.0,48.2,3.5,2,90.0,2,4,35.0,1,1.33,4.0,3.0,1.0,0.28,0.28,3.5,0.0,0.0,0.0,8.0,3.0,0.0,7.0,0.0,2.0,,,0.0
INT-World Cup,2022,Morocco,Yahya Jabrane,Morocco,MF,30,1. Wydad AC,1991,2.0,0.0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,15.0,8.0,2.3,0.2,0,,0,2,8.0,5,3.0,0.0,0.0,0.0,0.0,-0.14,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Yassine Bounou,Morocco,GK,31,1. Sevilla,1991,6.0,6.0,570.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,6,570.0,95.0,86.4,6.3,6,95.0,6,0,,1,1.33,4.0,5.0,-1.0,-0.16,-2.16,6.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Morocco,Youssef En-Nesyri,Morocco,FW,25,1. Sevilla,1997,7.0,7.0,542.0,6.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,6.0,2.0,9.0,3.0,33.3,1.49,0.5,0.22,0.67,0.0,0.0,7,542.0,77.0,82.1,6.0,7,77.0,2,0,,0,1.57,5.0,4.0,1.0,0.17,0.17,6.0,0.0,0.0,0.0,2.0,4.0,4.0,0.0,1.0,3.0,,,0.0
INT-World Cup,2022,Morocco,Zakaria Aboukhlal,Morocco,"FW,MF",22,1. Toulouse,2000,4.0,0.0,79.0,0.9,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.14,0.0,1.14,1.14,1.14,0.9,1.0,3.0,2.0,66.7,3.42,2.28,0.33,0.5,0.0,0.0,4,79.0,20.0,12.0,0.9,0,,0,4,20.0,3,2.25,1.0,1.0,0.0,0.0,-0.15,0.9,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,,,0.0
INT-World Cup,2022,Netherlands,Andries Noppert,Netherlands,GK,28,1. Heerenveen,1994,5.0,5.0,480.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,5,480.0,96.0,100.0,5.3,5,96.0,5,0,,0,2.2,10.0,4.0,6.0,1.13,,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Netherlands,Cody Gakpo,Netherlands,"FW,MF",23,1. PSV,1999,5.0,5.0,450.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.6,0.0,0.6,0.6,0.6,5.0,3.0,5.0,3.0,60.0,1.0,0.6,0.6,1.0,0.0,0.0,5,450.0,90.0,93.8,5.0,5,90.0,0,0,,0,2.2,9.0,4.0,5.0,1.0,-2.0,5.0,0.0,0.0,0.0,8.0,5.0,3.0,33.0,3.0,3.0,,,0.0
INT-World Cup,2022,Netherlands,Daley Blind,Netherlands,MF,32,1. Ajax,1990,5.0,5.0,423.0,4.7,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.21,0.21,0.43,0.21,0.43,4.7,1.0,5.0,2.0,40.0,1.06,0.43,0.2,0.5,0.0,0.0,5,423.0,85.0,88.1,4.7,5,85.0,4,0,,0,2.2,8.0,3.0,5.0,1.06,-0.52,4.7,0.0,0.0,0.0,3.0,1.0,0.0,6.0,5.0,10.0,,,0.0
INT-World Cup,2022,Netherlands,Davy Klaassen,Netherlands,MF,29,1. Ajax,1993,4.0,3.0,190.0,2.1,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,0.47,0.95,1.42,0.47,1.42,2.1,1.0,2.0,1.0,50.0,0.95,0.47,0.5,1.0,0.0,0.0,4,190.0,48.0,39.6,2.1,3,59.0,0,1,12.0,1,2.5,7.0,1.0,6.0,2.84,2.84,2.1,0.0,0.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,,,0.0
INT-World Cup,2022,Netherlands,Denzel Dumfries,Netherlands,MF,26,1. Inter,1996,5.0,5.0,479.0,5.3,1.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0,0.19,0.38,0.56,0.19,0.56,5.3,1.0,1.0,1.0,100.0,0.19,0.19,1.0,1.0,0.0,0.0,5,479.0,96.0,99.8,5.3,5,96.0,4,0,,0,2.2,10.0,4.0,6.0,1.13,1.13,5.3,2.0,1.0,1.0,17.0,7.0,2.0,8.0,7.0,5.0,,,0.0
INT-World Cup,2022,Netherlands,Frenkie de Jong,Netherlands,MF,25,1. Barcelona,1997,5.0,5.0,475.0,5.3,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.19,0.19,0.38,0.19,0.38,5.3,1.0,2.0,1.0,50.0,0.38,0.19,0.5,1.0,0.0,0.0,5,475.0,95.0,99.0,5.3,5,95.0,4,0,,0,2.2,10.0,4.0,6.0,1.14,1.14,5.3,1.0,0.0,0.0,4.0,6.0,0.0,3.0,6.0,6.0,,,0.0
INT-World Cup,2022,Netherlands,Jeremie Frimpong,Netherlands,"DF,MF",21,,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Netherlands,Jurriën Timber,Netherlands,DF,20,1. Ajax,2001,4.0,4.0,390.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,4,390.0,98.0,81.3,4.3,4,98.0,4,0,,1,2.0,8.0,4.0,4.0,0.92,-1.08,4.3,1.0,0.0,0.0,17.0,4.0,0.0,1.0,9.0,8.0,,,0.0
INT-World Cup,2022,Netherlands,Justin Bijlow,Netherlands,GK,24,,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,0,,5,,,,,,,,,,,,,,,,,,,
INT-World Cup,2022,Netherlands,Kenneth Taylor,Netherlands,MF,20,1. Ajax,2002,1.0,0.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,1,5.0,5.0,1.0,0.1,0,,0,1,5.0,4,3.0,0.0,0.0,0.0,0.0,-1.14,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
INT-World Cup,2022,Netherlands,Luuk de Jong,Netherlands,FW,31,1. PSV,1990,1.0,0.0,57.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,1.0,0.0,0.0,1.58,0.0,0.0,,0.0,0.0,1,57.0,57.0,11.9,0.6,0,,0,1,57.0,4,1.0,2.0,1.0,1.0,1.58,0.52,0.6,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,0.0
INT-World Cup,2022,Netherlands,Marten de Roon,Netherlands,MF,31,1. Atalanta,1991,5.0,3.0,184.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,5,184.0,37.0,38.3,2.0,3,57.0,0,2,7.0,0,2.2,5.0,1.0,4.0,1.96,1.35,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,,,0.0
INT-World Cup,2022,Netherlands,Matthijs de Ligt,Netherlands,DF,22,1. Bayern Munich,1999,2.0,1.0,91.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,2,91.0,46.0,19.0,1.0,1,90.0,1,1,1.0,3,3.0,2.0,0.0,2.0,1.98,1.05,1.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,,,0.0
